date,team,total_wins,localwinrate,KDA,vspm,cspm,dms,league,team_dragons_adv,firstheraldrate,barons,team_kpm,dtpm,dpm,golddiffat15,xpdiffat15,firsttower,timediff
2020-06-18T11:14:38Z,Hanwha Life Esports,25,0.287,1.143,1.444,6.228,0.2,LCK,-5,0,0,0.137,2443.771,1803.707,-3358,-2205,0,98.532
2020-06-18T11:14:38Z,SeolHaeOne Prince,23,0.274,9.6,1.67,6.327,0.2,LCK,5,1,2,0.384,2843.396,1576.558,3358,2205,1,98.532
2020-06-18T11:56:59Z,Hanwha Life Esports,25,0.287,7.462,1.473,5.492,0.2,LCK,1,0,1,0.614,2727.344,2273.814,328,2009,0,98.502
2020-06-18T11:56:59Z,SeolHaeOne Prince,23,0.274,1.385,1.563,5.667,0.2,LCK,-1,1,2,0.307,2877.025,1658.678,-328,-2009,1,98.502
2020-06-18T13:09:56Z,Hanwha Life Esports,25,0.287,1.9,1.184,5.798,0.2,LCK,-3,1,0,0.332,3159.527,2564.691,-3651,-3743,0,98.451
2020-06-18T13:09:56Z,SeolHaeOne Prince,23,0.274,6.182,1.552,6.383,0.2,LCK,3,0,2,0.604,3370.055,2399.517,3651,3743,1,98.451
2020-06-19T07:32:28Z,DAMWON Gaming,63,0.677,11.75,1.558,6.491,0.2,LCK,2,1,0,0.487,2752.536,1917.809,5344,2564,1,97.686
2020-06-19T07:32:28Z,SANDBOX Gaming,38,0.409,1.083,1.241,6.353,0.2,LCK,-2,0,0,0.162,2499.067,1382.069,-5344,-2564,0,97.686
2020-06-19T08:49:01Z,DAMWON Gaming,63,0.677,8.571,1.557,7.329,0.2,LCK,2,1,0,0.994,3126.791,2332.795,8510,6781,1,97.633
2020-06-19T08:49:01Z,SANDBOX Gaming,38,0.409,0.833,1.226,6.385,0.2,LCK,-2,0,0,0.29,3080.083,1730.559,-8510,-6781,0,97.633
2020-06-19T09:27:29Z,DRX,68,0.642,30,1.274,7.459,0.2,LCK,0,0,1,0.548,2346.096,1669.212,768,2221,0,97.606
2020-06-19T09:27:29Z,Gen.G,67,0.698,0.125,1.452,6.952,0.2,LCK,0,1,0,0.068,2460.308,1187.26,-768,-2221,1,97.606
2020-06-19T11:40:48Z,DRX,68,0.642,2.286,1.184,6.426,0.2,LCK,0,0,0,0.266,2217.472,1571.973,1289,1013,0,97.513
2020-06-19T11:40:48Z,Gen.G,67,0.698,6.75,1.716,6.871,0.2,LCK,0,1,1,0.466,2469.213,1533.625,-1289,-1013,1,97.513
2020-06-19T12:35:00Z,DRX,68,0.642,7,1.471,6.826,0.2,LCK,-1,0,3,0.579,3061.763,2330.771,1463,2087,0,97.476
2020-06-19T12:35:00Z,Gen.G,67,0.698,1.381,1.548,6.198,0.2,LCK,1,1,0,0.276,3235.152,2047.383,-1463,-2087,1,97.476
2020-06-20T07:32:42Z,Afreeca Freecs,42,0.452,2.5,1.33,6.17,0.2,LCK,-4,0,0,0.105,1968.45,2109.873,-2378,-107,0,96.686
2020-06-20T07:32:42Z,Team Dynamics,20,0.417,5.75,1.755,6.416,0.2,LCK,4,1,2,0.157,3062.933,1406.949,2378,107,1,96.686
2020-06-20T08:50:18Z,Afreeca Freecs,42,0.452,5.571,1.625,5.875,0.2,LCK,5,1,1,0.531,3400.754,2193.185,-1353,-2316,1,96.632
2020-06-20T08:50:18Z,Team Dynamics,20,0.417,2.217,1.657,5.815,0.2,LCK,-5,0,1,0.323,2671.223,2716.985,1353,2316,0,96.632
2020-06-20T09:57:00Z,Afreeca Freecs,42,0.452,10,1.914,7.08,0.2,LCK,4,0,2,0.481,2444.866,2433.021,936,1819,1,96.585
2020-06-20T09:57:00Z,Team Dynamics,20,0.417,1.111,1.209,6.711,0.2,LCK,-4,1,0,0.187,2958.743,1519.599,-936,-1819,0,96.585
2020-06-20T10:59:22Z,Hanwha Life Esports,25,0.287,0.812,1.481,6.815,0.2,LCK,1,0,0,0.119,2304.886,1118.89,-2828,-526,0,96.542
2020-06-20T10:59:22Z,T1,65,0.677,10.25,2.23,7.582,0.2,LCK,-1,1,1,0.476,2174.301,1647.056,2828,526,1,96.542
2020-06-20T12:34:40Z,Hanwha Life Esports,25,0.287,3.462,1.549,6.325,0.2,LCK,1,1,1,0.45,2848.731,1454.301,-1773,-3366,1,96.476
2020-06-20T12:34:40Z,T1,65,0.677,2,1.523,6.89,0.2,LCK,-1,0,0,0.418,2411.248,2141.071,1773,3366,0,96.476
2020-06-20T13:29:41Z,Hanwha Life Esports,25,0.287,0.643,1.459,6.65,0.2,LCK,-5,0,0,0.092,2808.785,1426.793,-1134,-730,1,96.438
2020-06-20T13:29:41Z,T1,65,0.677,16,2.151,6.815,0.2,LCK,5,1,1,0.429,2489.05,2087.16,1134,730,0,96.438
2020-06-21T06:53:15Z,Gen.G,67,0.698,1,1.877,6.567,0.2,LCK,-2,1,1,0.148,2270.862,1443.202,2011,2104,1,95.713
2020-06-21T06:53:15Z,KT Rolster,43,0.467,7,1.764,6.222,0.2,LCK,2,0,0,0.32,2196.823,1678.768,-2011,-2104,0,95.713
2020-06-21T08:49:14Z,Gen.G,67,0.698,5.727,1.538,6.432,0.2,LCK,1,0,1,0.6,3194.521,2804.878,1638,2643,0,95.632
2020-06-21T08:49:14Z,KT Rolster,43,0.467,1.81,1.252,5.78,0.2,LCK,-1,1,1,0.314,3665.631,1895.874,-1638,-2643,1,95.632
2020-06-21T09:49:04Z,Gen.G,67,0.698,4.692,1.88,6.656,0.2,LCK,5,1,1,0.532,2881.419,2078.365,1411,592,1,95.591
2020-06-21T09:49:04Z,KT Rolster,43,0.467,2.778,1.649,5.811,0.2,LCK,-5,0,0,0.384,2997.369,1951.714,-1411,-592,0,95.591
2020-06-21T11:12:15Z,DAMWON Gaming,63,0.677,6.091,1.387,6.817,0.2,LCK,4,0,1,0.932,2804.786,2575.413,1459,1873,1,95.533
2020-06-21T11:12:15Z,SeolHaeOne Prince,23,0.274,1.2,1.342,5.81,0.2,LCK,-4,1,0,0.41,3159.341,1405.73,-1459,-1873,0,95.533
2020-06-21T12:17:08Z,DAMWON Gaming,63,0.677,5.545,1.715,6.294,0.2,LCK,-1,1,1,0.663,2454.515,3125.632,3916,763,1,95.488
2020-06-21T12:17:08Z,SeolHaeOne Prince,23,0.274,2,1.288,5.867,0.2,LCK,1,0,0,0.405,3871.84,1328.135,-3916,-763,0,95.488
2020-06-24T06:53:07Z,SeolHaeOne Prince,23,0.274,1.333,1.281,6.327,0.2,LCK,-4,0,0,0.172,2561.136,1676.592,-2791,235,0,92.713
2020-06-24T06:53:07Z,Team Dynamics,20,0.417,9.4,1.404,6.54,0.2,LCK,4,1,1,0.413,2666.85,1826.816,2791,-235,1,92.713
2020-06-24T08:52:00Z,SeolHaeOne Prince,23,0.274,8.8,1.273,6.562,0.2,LCK,0,1,1,0.462,2244.206,2156.588,-1458,261,0,92.631
2020-06-24T08:52:00Z,Team Dynamics,20,0.417,1.231,1.365,6.306,0.2,LCK,0,0,0,0.178,3144.739,1428.732,1458,-261,1,92.631
2020-06-24T09:33:32Z,SeolHaeOne Prince,23,0.274,0.769,1.111,6.188,0.2,LCK,-2,0,0,0.108,2622.692,1473.461,-2563,-1045,0,92.602
2020-06-24T09:33:32Z,Team Dynamics,20,0.417,14,1.558,6.577,0.2,LCK,2,1,1,0.469,2461.875,1826.07,2563,1045,1,92.602
2020-06-24T10:38:02Z,Hanwha Life Esports,25,0.287,3.25,1.901,6.729,0.2,LCK,-1,1,0,0.221,2746.354,1653.453,730,136,0,92.557
2020-06-24T10:38:02Z,KT Rolster,43,0.467,4.125,1.768,6.823,0.2,LCK,1,0,2,0.221,2294.558,2045.497,-730,-136,1,92.557
2020-06-24T12:03:34Z,Hanwha Life Esports,25,0.287,1.895,1.225,6.003,0.2,LCK,1,0,0,0.406,3219.594,1994.585,-5954,-3831,0,92.498
2020-06-24T12:03:34Z,KT Rolster,43,0.467,4.667,1.543,6.7,0.2,LCK,-1,1,1,0.643,3024.805,2432.995,5954,3831,1,92.498
2020-06-25T07:28:06Z,DRX,68,0.642,20,1.567,7.18,0.2,LCK,3,0,1,0.312,3002.248,2521.53,1976,2688,0,91.689
2020-06-25T07:28:06Z,SANDBOX Gaming,38,0.409,0.7,1.255,6.262,0.2,LCK,-3,1,0,0.062,3245.307,1942.601,-1976,-2688,1,91.689
2020-06-25T08:47:44Z,DRX,68,0.642,0.6,1.463,7.32,0.2,LCK,-2,0,0,0.104,3126.86,1787.916,-239,-224,0,91.634
2020-06-25T08:47:44Z,SANDBOX Gaming,38,0.409,13.667,1.518,6.86,0.2,LCK,2,1,1,0.522,2553.569,2333.732,239,224,1,91.634
2020-06-25T09:41:52Z,DRX,68,0.642,9,1.769,7.027,0.2,LCK,-1,0,2,0.357,2473.995,2003.226,644,2008,0,91.596
2020-06-25T09:41:52Z,SANDBOX Gaming,38,0.409,1.083,1.334,6.551,0.2,LCK,1,1,0,0.149,2798.918,1469.33,-644,-2008,1,91.596
2020-06-25T10:40:25Z,DAMWON Gaming,63,0.677,0.615,1.31,6.93,0.2,LCK,-5,1,0,0.102,2895.577,1618.371,-486,-1158,1,91.555
2020-06-25T10:40:25Z,Gen.G,67,0.698,14.667,1.962,7.493,0.2,LCK,5,0,0,0.441,2676.753,1790.6,486,1158,0,91.555
2020-06-25T12:19:36Z,DAMWON Gaming,63,0.677,5.9,2.063,6.678,0.2,LCK,1,1,1,0.535,2418.583,2087.007,831,1319,1,91.486
2020-06-25T12:19:36Z,Gen.G,67,0.698,1.556,1.534,6.363,0.2,LCK,-1,0,1,0.297,2689.267,1378.275,-831,-1319,0,91.486
2020-06-25T13:18:27Z,DAMWON Gaming,63,0.677,1.636,1.398,6.211,0.2,LCK,-4,0,0,0.211,1897.096,1768.349,2335,835,1,91.446
2020-06-25T13:18:27Z,Gen.G,67,0.698,7.167,1.616,6.365,0.2,LCK,4,1,1,0.386,2524.286,1289.297,-2335,-835,0,91.446
2020-06-26T06:33:28Z,Afreeca Freecs,42,0.452,25.5,2.187,7.081,0.2,LCK,3,0,0,0.415,2083.111,1891.111,1071,1346,0,90.727
2020-06-26T06:33:28Z,T1,65,0.677,0.643,1.464,6.945,0.2,LCK,-3,1,0,0.059,2655.318,1360.119,-1071,-1346,1,90.727
2020-06-26T08:46:13Z,Afreeca Freecs,42,0.452,0.048,1.398,6.265,0.2,LCK,-4,0,0,0.04,2573.601,1489.375,-4079,-2293,0,90.635
2020-06-26T08:46:13Z,T1,65,0.677,79,1.588,7.442,0.2,LCK,4,1,1,0.83,3086.781,2066.346,4079,2293,1,90.635
2020-06-26T09:38:22Z,Afreeca Freecs,42,0.452,1.393,1.318,6.186,0.2,LCK,-3,1,0,0.41,3359.243,2017.646,-4727,-3327,0,90.598
2020-06-26T09:38:22Z,T1,65,0.677,7.231,1.816,7.239,0.2,LCK,3,0,2,0.883,2907.399,2677.268,4727,3327,1,90.598
2020-06-26T10:41:44Z,Hanwha Life Esports,25,0.287,2,1.471,6.051,0.2,LCK,-1,1,0,0.299,2823.498,1799.582,556,622,0,90.554
2020-06-26T10:41:44Z,Team Dynamics,20,0.417,5.5,1.555,6.445,0.2,LCK,1,0,2,0.478,2854.35,2053.991,-556,-622,1,90.554
2020-06-26T12:10:19Z,Hanwha Life Esports,25,0.287,0.455,1.408,6.51,0.2,LCK,-3,0,0,0.067,2138.682,1138.391,-999,-229,0,90.493
2020-06-26T12:10:19Z,Team Dynamics,20,0.417,22.5,1.703,6.751,0.2,LCK,3,1,0,0.369,2153.397,1586.514,999,229,1,90.493
2020-06-27T06:15:44Z,Gen.G,67,0.698,14.4,1.827,6.653,0.2,LCK,4,1,1,0.67,2697.002,1675.802,1488,240,1,89.739
2020-06-27T06:15:44Z,SeolHaeOne Prince,23,0.274,0.789,1.213,5.926,0.2,LCK,-4,0,0,0.176,2322.787,1572.31,-1488,-240,0,89.739
2020-06-27T08:36:04Z,Gen.G,67,0.698,10.857,1.485,6.459,0.2,LCK,0,1,1,0.842,2673.253,3000.191,3017,801,1,89.642
2020-06-27T08:36:04Z,SeolHaeOne Prince,23,0.274,0.955,1.064,5.724,0.2,LCK,0,0,0,0.268,3769.477,1754.388,-3017,-801,0,89.642
2020-06-27T10:35:52Z,DAMWON Gaming,63,0.677,9,1.755,7.535,0.2,LCK,1,1,0,0.559,2721.161,2065.72,2941,2017,1,89.558
2020-06-27T10:35:52Z,KT Rolster,43,0.467,1,1.084,6.133,0.2,LCK,-1,0,0,0.215,2764.129,1316.086,-2941,-2017,0,89.558
2020-06-27T11:31:21Z,DAMWON Gaming,63,0.677,16,1.174,6.083,0.2,LCK,3,1,1,1.063,3310.123,2292.619,6045,2738,1,89.52
2020-06-27T11:31:21Z,KT Rolster,43,0.467,0.696,1.091,5.584,0.2,LCK,-3,0,0,0.231,2932.465,1793.39,-6045,-2738,0,89.52
2020-06-28T07:30:29Z,Afreeca Freecs,42,0.452,0.588,1.402,6.294,0.2,LCK,-3,1,0,0.086,3249.836,1216.875,-54,-899,0,88.687
2020-06-28T07:30:29Z,DRX,68,0.642,16.75,1.627,6.952,0.2,LCK,3,0,1,0.49,2513.856,2548.01,54,899,1,88.687
2020-06-28T08:50:12Z,Afreeca Freecs,42,0.452,4.286,1.7,6.078,0.2,LCK,2,0,0,0.454,2915.107,2373.518,945,-53,1,88.632
2020-06-28T08:50:12Z,DRX,68,0.642,3,1.296,6.078,0.2,LCK,-2,1,1,0.353,3194.729,2300.605,-945,53,0,88.632
2020-06-28T09:48:53Z,SANDBOX Gaming,38,0.409,1.458,1.45,6.268,0.2,LCK,-1,1,0,0.308,2713.82,1847.229,-1063,-2533,1,88.591
2020-06-28T09:48:53Z,T1,65,0.677,6.7,2.209,7.089,0.2,LCK,1,0,2,0.74,2890.303,2178.879,1063,2533,0,88.591
2020-06-28T11:39:33Z,SANDBOX Gaming,38,0.409,1.786,2.072,7.097,0.2,LCK,1,1,0,0.232,2131.23,1225.615,1247,-367,1,88.514
2020-06-28T11:39:33Z,T1,65,0.677,5.333,2.171,7.421,0.2,LCK,-1,0,1,0.405,2121.418,1390.362,-1247,367,0,88.514
2020-07-01T06:34:46Z,DAMWON Gaming,63,0.677,3.9,2.06,6.903,0.2,LCK,-1,0,1,0.31,3110.771,1710.028,-288,1387,0,85.726
2020-07-01T06:34:46Z,T1,65,0.677,2.636,1.631,6.694,0.2,LCK,1,1,0,0.282,2523.161,1943.17,288,-1387,1,85.726
2020-07-01T08:47:25Z,DAMWON Gaming,63,0.677,4.5,1.89,6.646,0.2,LCK,0,1,1,0.244,2340.427,1860.894,-510,-732,1,85.634
2020-07-01T08:47:25Z,T1,65,0.677,2.083,1.89,6.537,0.2,LCK,0,0,0,0.163,2967.358,1503.049,510,732,0,85.634
2020-07-01T10:06:35Z,Gen.G,67,0.698,24,1.63,7.917,0.2,LCK,5,1,1,0.5,2338.782,2211.759,3151,345,1,85.579
2020-07-01T10:06:35Z,SANDBOX Gaming,38,0.409,0.562,1.517,7.068,0.2,LCK,-5,0,0,0.062,2857.242,1308.137,-3151,-345,0,85.579
2020-07-01T11:42:09Z,Gen.G,67,0.698,9.222,1.419,6.865,0.2,LCK,2,1,1,0.942,2939.819,2370.272,4482,2299,1,85.512
2020-07-01T11:42:09Z,SANDBOX Gaming,38,0.409,1.154,1.637,6.46,0.2,LCK,-2,0,0,0.326,3032.118,1939.336,-4482,-2299,0,85.512
2020-07-02T07:07:38Z,Afreeca Freecs,42,0.452,14.333,1.706,6.976,0.2,LCK,0,0,0,0.47,1885.988,1393.807,-542,437,0,84.703
2020-07-02T07:07:38Z,Hanwha Life Esports,25,0.287,0.923,1.504,6.448,0.2,LCK,0,1,1,0.108,1836.47,957.036,542,-437,1,84.703
2020-07-02T08:35:21Z,Afreeca Freecs,42,0.452,22.667,1.926,6.798,0.2,LCK,3,1,0,0.501,2279.175,1660.147,-274,-1184,1,84.642
2020-07-02T08:35:21Z,Hanwha Life Esports,25,0.287,0.706,1.467,7.063,0.2,LCK,-3,0,0,0.088,2431.546,1602.209,274,1184,0,84.642
2020-07-02T09:34:54Z,DRX,68,0.642,3.923,1.676,7.014,0.2,LCK,0,1,0,0.498,3429.316,2051.836,2206,604,1,84.601
2020-07-02T09:34:54Z,Team Dynamics,20,0.417,2.118,1.482,6.24,0.2,LCK,0,0,0,0.381,2746.436,2325.85,-2206,-604,0,84.601
2020-07-02T11:44:29Z,DRX,68,0.642,8.5,1.48,7.393,0.2,LCK,3,1,1,0.673,2861.952,2539.591,4050,2602,0,84.511
2020-07-02T11:44:29Z,Team Dynamics,20,0.417,0.941,1.092,5.992,0.2,LCK,-3,0,0,0.238,3309.301,1495.211,-4050,-2602,1,84.511
2020-07-03T06:02:19Z,KT Rolster,43,0.467,13.5,1.834,6.945,0.2,LCK,4,1,1,0.525,2458.145,2349.592,4306,4003,1,83.748
2020-07-03T06:02:19Z,SeolHaeOne Prince,23,0.274,1.067,0.987,6.042,0.2,LCK,-4,0,0,0.14,3103.757,1204.656,-4306,-4003,0,83.748
2020-07-03T08:36:45Z,KT Rolster,43,0.467,28.5,1.614,6.634,0.2,LCK,1,1,2,0.565,2575.551,2023.265,5254,2531,1,83.641
2020-07-03T08:36:45Z,SeolHaeOne Prince,23,0.274,0.412,1.182,6.282,0.2,LCK,-1,0,0,0.066,2806.619,1374.588,-5254,-2531,0,83.641
2020-07-03T09:35:39Z,Gen.G,67,0.698,0.571,1.966,7.493,0.2,LCK,2,1,0,0.052,2183.312,1220.517,1669,2528,1,83.6
2020-07-03T09:35:39Z,T1,65,0.677,13.5,1.527,7.364,0.2,LCK,-2,0,1,0.181,2173.014,1382.07,-1669,-2528,0,83.6
2020-07-03T11:47:06Z,Gen.G,67,0.698,0.222,1.277,6.728,0.2,LCK,-1,1,0,0.081,2440.19,1359.742,-1396,-1637,1,83.509
2020-07-03T11:47:06Z,T1,65,0.677,27.5,1.562,6.826,0.2,LCK,1,0,1,0.732,2477.492,1609.017,1396,1637,0,83.509
2020-07-04T06:16:52Z,DAMWON Gaming,63,0.677,7.5,1.417,6.922,0.2,LCK,1,1,1,0.765,2643.662,2389.256,1903,-155,1,82.738
2020-07-04T06:16:52Z,Hanwha Life Esports,25,0.287,0.947,1.69,6.205,0.2,LCK,-1,0,0,0.322,3087.244,1493.441,-1903,155,0,82.738
2020-07-04T08:35:34Z,DAMWON Gaming,63,0.677,5.917,1.622,7.411,0.2,LCK,-1,1,1,0.725,2737.747,2404.088,1513,1089,1,82.642
2020-07-04T08:35:34Z,Hanwha Life Esports,25,0.287,1.682,1.398,5.941,0.2,LCK,1,0,0,0.396,3252.89,1840.516,-1513,-1089,0,82.642
2020-07-04T09:36:58Z,SANDBOX Gaming,38,0.409,5.25,1.586,6.562,0.2,LCK,2,0,0,0.412,2679.177,1919.753,824,2938,0,82.599
2020-07-04T09:36:58Z,Team Dynamics,20,0.417,1.6,1.871,6.431,0.2,LCK,-2,1,0,0.22,2646.475,1913.882,-824,-2938,1,82.599
2020-07-04T11:42:46Z,SANDBOX Gaming,38,0.409,1.15,1.573,6.236,0.2,LCK,-3,1,0,0.22,3055.188,1271.164,-2213,-2915,1,82.512
2020-07-04T11:42:46Z,Team Dynamics,20,0.417,7.5,1.958,6.555,0.2,LCK,3,0,1,0.55,2341.512,2418.038,2213,2915,0,82.512
2020-07-04T12:44:47Z,SANDBOX Gaming,38,0.409,8.4,1.786,7.322,0.2,LCK,3,1,1,0.393,2095.027,1715.267,1557,-148,1,82.469
2020-07-04T12:44:47Z,Team Dynamics,20,0.417,1,1.668,6.844,0.2,LCK,-3,0,0,0.164,2484.438,1280.284,-1557,148,0,82.469
2020-07-05T05:54:32Z,DRX,68,0.642,9.4,1.503,7.783,0.2,LCK,4,0,1,0.485,2212.764,1856.953,1927,2667,1,81.754
2020-07-05T05:54:32Z,SeolHaeOne Prince,23,0.274,0.714,1.447,6.377,0.2,LCK,-4,1,0,0.138,2881.939,1047.524,-1927,-2667,0,81.754
2020-07-05T08:39:08Z,DRX,68,0.642,8.571,1.548,7.259,0.2,LCK,3,1,0,1.006,2823.367,2539.942,9352,6124,1,81.639
2020-07-05T08:39:08Z,SeolHaeOne Prince,23,0.274,0.696,1.251,5.466,0.2,LCK,-3,0,0,0.262,3130.496,1347.813,-9352,-6124,0,81.639
2020-07-05T09:37:14Z,Afreeca Freecs,42,0.452,11.25,1.615,6.845,0.2,LCK,1,0,1,0.342,2020.559,1676.646,-760,1291,0,81.599
2020-07-05T09:37:14Z,KT Rolster,43,0.467,1,1.466,6.46,0.2,LCK,-1,1,0,0.124,2304.317,1399.068,760,-1291,1,81.599
2020-07-05T11:45:42Z,Afreeca Freecs,42,0.452,18.333,1.735,7.207,0.2,LCK,3,1,1,0.389,2187.303,1912.91,53,-282,1,81.51
2020-07-05T11:45:42Z,KT Rolster,43,0.467,0.857,1.818,6.817,0.2,LCK,-3,0,0,0.083,2701.918,1500.64,-53,282,0,81.51
2020-07-08T06:29:13Z,DRX,68,0.642,1.4,1.544,6.411,0.2,LCK,-1,0,1,0.308,2985.427,1617.678,428,820,0,78.73
2020-07-08T06:29:13Z,KT Rolster,43,0.467,6.727,1.438,6.338,0.2,LCK,1,1,0,0.559,2668.336,2204.168,-428,-820,1,78.73
2020-07-08T08:56:11Z,DRX,68,0.642,4.875,1.722,7.543,0.2,LCK,3,1,1,0.383,2378.321,1419.437,3272,2573,1,78.628
2020-07-08T08:56:11Z,KT Rolster,43,0.467,2.667,1.25,6.548,0.2,LCK,-3,0,0,0.255,2158.629,1330.935,-3272,-2573,0,78.628
2020-07-08T09:48:21Z,DRX,68,0.642,0.789,1.594,6.96,0.2,LCK,0,1,0,0.11,2566.682,1883.107,-626,81,1,78.591
2020-07-08T09:48:21Z,KT Rolster,43,0.467,17.75,1.87,6.05,0.2,LCK,0,0,1,0.524,2933.493,1674.072,626,-81,0,78.591
2020-07-08T10:55:57Z,Hanwha Life Esports,25,0.287,1.667,1.49,6.183,0.2,LCK,1,0,0,0.195,2739.536,1555.14,-279,206,0,78.544
2020-07-08T10:55:57Z,SANDBOX Gaming,38,0.409,6.5,2.193,6.418,0.2,LCK,-1,1,1,0.293,2144.762,2146.984,279,-206,1,78.544
2020-07-08T12:37:36Z,Hanwha Life Esports,25,0.287,1.125,1.659,6.033,0.2,LCK,-3,0,0,0.122,2762.035,1413.934,-3065,-1754,0,78.474
2020-07-08T12:37:36Z,SANDBOX Gaming,38,0.409,16.5,1.768,6.556,0.2,LCK,3,1,2,0.486,2263.139,1995.008,3065,1754,1,78.474
2020-07-09T06:32:35Z,SeolHaeOne Prince,23,0.274,0.75,1.544,7.18,0.2,LCK,-1,0,0,0.187,3265.532,1763.29,-2747,-129,0,77.727
2020-07-09T06:32:35Z,T1,65,0.677,9.5,1.688,7.684,0.2,LCK,1,1,1,0.623,3072.953,2567.576,2747,129,1,77.727
2020-07-09T08:40:31Z,SeolHaeOne Prince,23,0.274,0.846,1.303,6.58,0.2,LCK,-2,0,0,0.143,2753.091,1347.1,-2056,-951,0,77.639
2020-07-09T08:40:31Z,T1,65,0.677,9.6,1.518,7.289,0.2,LCK,2,1,1,0.465,2338.174,1717.59,2056,951,1,77.639
2020-07-09T09:40:24Z,Afreeca Freecs,42,0.452,0.579,1.311,6.756,0.2,LCK,0,0,0,0.138,2895.216,1278.252,-4015,-2558,0,77.597
2020-07-09T09:40:24Z,DAMWON Gaming,63,0.677,16,1.428,7.673,0.2,LCK,0,1,1,0.655,2411.869,2169.385,4015,2558,1,77.597
2020-07-09T11:37:08Z,Afreeca Freecs,42,0.452,0.625,1.116,6.114,0.2,LCK,-2,0,0,0.176,3054.993,1658.17,-5744,-4549,0,77.516
2020-07-09T11:37:08Z,DAMWON Gaming,63,0.677,12,1.423,7.3,0.2,LCK,2,1,0,0.703,3043.616,2275.52,5744,4549,1,77.516
2020-07-10T06:06:30Z,Gen.G,67,0.698,8.5,1.462,6.606,0.2,LCK,4,1,1,0.609,2175.778,2477.926,3153,1646,1,76.745
2020-07-10T06:06:30Z,Team Dynamics,20,0.417,1.211,1.456,6.106,0.2,LCK,-4,0,0,0.256,3231.406,1367.109,-3153,-1646,0,76.745
2020-07-10T08:39:59Z,Gen.G,67,0.698,12.8,1.626,6.7,0.2,LCK,2,1,1,0.602,2080.69,2251.016,2364,845,1,76.639
2020-07-10T08:39:59Z,Team Dynamics,20,0.417,1,1.122,6.301,0.2,LCK,-2,0,0,0.188,3081.38,1151.029,-2364,-845,0,76.639
2020-07-10T09:34:23Z,KT Rolster,43,0.467,1.455,1.689,6.788,0.2,LCK,2,1,0,0.141,2325.281,1625.825,-2468,-2397,0,76.601
2020-07-10T09:34:23Z,SANDBOX Gaming,38,0.409,8,1.486,7.306,0.2,LCK,-2,0,0,0.31,2249.409,1398.827,2468,2397,1,76.601
2020-07-10T11:42:58Z,KT Rolster,43,0.467,1.2,1.471,6.69,0.2,LCK,0,1,0,0.187,2664.091,2202.086,3347,2249,1,76.512
2020-07-10T11:42:58Z,SANDBOX Gaming,38,0.409,11.429,1.583,6.203,0.2,LCK,0,0,2,0.535,3495.615,1988.155,-3347,-2249,0,76.512
2020-07-11T06:03:48Z,DAMWON Gaming,63,0.677,3.9,1.747,6.781,0.2,LCK,-1,1,1,0.261,2998.752,1254.978,775,1619,1,75.747
2020-07-11T06:03:48Z,DRX,68,0.642,4.111,1.37,6.92,0.2,LCK,1,0,1,0.29,2274.224,2038.432,-775,-1619,0,75.747
2020-07-11T08:51:20Z,DAMWON Gaming,63,0.677,6.154,1.921,6.307,0.2,LCK,5,1,2,0.761,3480.38,3367.797,2815,3005,1,75.631
2020-07-11T08:51:20Z,DRX,68,0.642,1.792,1.249,5.781,0.2,LCK,-5,0,0,0.412,4194.168,2198.605,-2815,-3005,0,75.631
2020-07-11T09:45:41Z,DAMWON Gaming,63,0.677,1.455,1.367,6.229,0.2,LCK,0,1,0,0.419,2964.89,1860.645,1359,863,1,75.593
2020-07-11T09:45:41Z,DRX,68,0.642,5.154,1.399,6.293,0.2,LCK,0,0,1,0.709,2733.047,2008.952,-1359,-863,0,75.593
2020-07-11T11:00:56Z,Afreeca Freecs,42,0.452,17,1.93,7.373,0.2,LCK,3,1,1,0.299,2328.718,1867.177,4759,1803,1,75.541
2020-07-11T11:00:56Z,SeolHaeOne Prince,23,0.274,0.545,1.495,6.644,0.2,LCK,-3,0,0,0.054,2620.535,1466.452,-4759,-1803,0,75.541
2020-07-11T12:28:33Z,Afreeca Freecs,42,0.452,9.5,1.662,6.304,0.2,LCK,1,0,2,0.563,2179.38,2160.084,-1327,-898,0,75.48
2020-07-11T12:28:33Z,SeolHaeOne Prince,23,0.274,1.2,1.521,6.58,0.2,LCK,-1,1,0,0.225,3031.268,1452.141,1327,898,1,75.48
2020-07-12T06:51:23Z,T1,65,0.677,5.545,1.858,7.414,0.2,LCK,3,0,1,0.522,2337.387,2213.353,470,-229,0,74.714
2020-07-12T06:51:23Z,Team Dynamics,20,0.417,2.222,1.713,6.7,0.2,LCK,-3,1,0,0.319,2903.861,1665.864,-470,229,1,74.714
2020-07-12T08:44:51Z,T1,65,0.677,0.4,1.616,7.102,0.2,LCK,-4,0,0,0.035,2111.755,1530.892,-1117,-745,0,74.636
2020-07-12T08:44:51Z,Team Dynamics,20,0.417,32,1.952,7.277,0.2,LCK,4,1,1,0.35,2528.851,1422.367,1117,745,1,74.636
2020-07-12T09:39:26Z,T1,65,0.677,2.929,1.872,6.332,0.2,LCK,-2,0,0,0.242,2378.906,1955.686,985,-1489,1,74.598
2020-07-12T09:39:26Z,Team Dynamics,20,0.417,4.667,2.077,6.409,0.2,LCK,2,1,3,0.282,2785.481,1735.753,-985,1489,0,74.598
